      HaloID      x[Mpc/h]     y[MPc/h]     z[MPc/h] m500c[Msol]    Avail[0/1]  Files_1 Files_2 Files_3 Files_4
        1157      1037.15      2380.67      2616.01  7.26982e+14       0        2213
        1159      346.157      2308.30      329.054  5.99640e+14       0        1657
        1160      2328.69      1727.89      1120.87  8.86679e+14       0        5200
        1161      1843.36      1932.77      1029.92  6.30817e+14       0        2005        4165
        1162      2502.10      502.274      1865.68  8.03951e+14       0        1654        2017
        1164      907.145      874.754      263.610  8.47419e+14       0        5440
        1166      568.564      2074.60      1557.10  7.46021e+14       0        5391
        1167      515.332      1459.30      1439.90  7.05757e+14       0        4836
        1170      1692.25      1167.29      1718.19  7.77773e+14       0        5871
        1171      1688.15      585.374      1873.37  6.42327e+14       0        3847
        1172      1735.07      26.0588      2275.92  6.83160e+14       0         366
        1173      874.290      1235.41      1417.00  6.89726e+14       0        2891
        1176      1621.75      1653.57      1036.11  6.56826e+14       0         995
        1178      936.196      1191.30      2041.52  6.95443e+14       0        2037
        1180      1875.84      510.559      865.149  6.40648e+14       0        5437
        1182      245.111      2213.46      847.248  6.06623e+14       0        3579
        1183      2484.29      615.647      1881.03  6.43530e+14       0        1654
        1184      1440.38      713.266      1120.19  6.86784e+14       0         348         740
        1185      2047.37      814.030      1669.58  8.67979e+14       0        5628
        1186      2338.04      1204.08      722.424  6.32533e+14       0        3038
        1187      2190.88      951.083      420.182  5.08772e+14       0         139         925
        1190      2667.35      1336.03      2127.65  8.60048e+14       0         482
        1191      2305.11      908.637      277.198  7.10904e+14       0         820
        1192      1517.36      2528.30      2191.46  6.56161e+14       0        1002
        1194      1127.85      1287.80      2389.97  7.19474e+14       0        5068
        1195      2382.54      1482.96      559.226  6.27732e+14       0         240
        1196      1491.09      76.9363      1443.72  6.91335e+14       0        5502
        1199      670.424      41.2314      1599.37  6.49715e+14       0         428        5300
        1200      1187.27      1529.19      727.656  5.40389e+14       0        3077
        1202      1566.61      772.150      265.374  8.68120e+14       0        3766
        1204      1757.98      2274.20      1563.39  7.17757e+14       0        3926
        1205      57.8897      392.075      2395.29  7.32709e+14       0        1027
        1206      1012.34      860.273      1640.15  6.46530e+14       0        5583
        1207      360.939      1119.12      1699.35  5.88903e+14       0          37
        1208      2633.64      1629.77      2592.60  7.26624e+14       0         148
        1210      1487.04      1524.62      1131.04  5.47901e+14       0        5876
        1212      1635.56      1951.69      2642.19  7.85060e+14       0        3474
        1213      584.240      2297.56      2552.89  8.28602e+14       0        3827
        1215      686.955      1148.25      800.342  6.08540e+14       0         217
        1217      2549.09      1274.31      2533.79  6.75587e+14       0        2211
        1218      2318.95      2178.75      1873.83  6.89491e+14       0        2839
        1219      799.025      2236.37      1960.11  7.49521e+14       0        2606
        1220      1957.52      1681.81      1143.84  7.04750e+14       0        4226        4674
        1221      2445.93      1250.29      321.801  6.64638e+14       0        1285
        1222      342.579      1163.48      1403.51  5.68666e+14       0        3213
        1224      101.106      1673.94      643.276  7.98157e+14       0        1538
        1225      924.625      1574.13      1375.75  6.01887e+14       0        3110        5879
        1226      625.844      1015.98      2167.26  6.12460e+14       0        4225
        1227      559.283      797.923      2359.37  5.75317e+14       0         575
        1229      1120.43      1053.68      2574.70  7.32540e+14       0        5507
        1230      1460.27      1632.54      2666.14  5.98895e+14       0        5920
        1232      2112.22      1575.01      948.141  5.64576e+14       0         973
        1233      2472.02      1263.13      2622.59  6.37351e+14       0        2784
        1234      1705.33      94.6581      327.197  6.70629e+14       0        3649
        1235      1829.72      791.172      1752.39  7.32837e+14       0        2050
        1236      1190.07      2209.05      885.087  7.86188e+14       0        5330
        1237      468.002      1863.05      569.197  7.46258e+14       0        1389
        1238      2174.53      1737.96      57.0877  5.91612e+14       0         289
        1239      576.456      799.621      1504.27  5.41289e+14       0        5638
        1242      1626.66      1648.40      49.9047  9.09317e+14       0        3985
        1243      2219.78      2411.36      587.420  6.67220e+14       0        1158        3561
        1244      1653.01      2680.79      824.113  6.17241e+14       0        1662
        1245      2045.01      267.903      1465.97  7.41809e+14       0        4995
        1246      2657.16      1211.78      2060.66  7.65623e+14       0        5576
        1248      493.831      1326.79      974.021  6.38904e+14       0        1023
